lead_id,true_segment,agent_first_name,metro_tier,years_licensed,deals_last_12m,team_role,has_youtube,yt_subscribers,videos_last_90d,ig_posts_per_month,lead_source,deals_bucket,bio,true_p0,true_p1,true_call_uplift,true_reply_p_tmpl0,true_reply_p_tmpl1,true_reply_p_tmpl2,rule_fit,llm_fit,llm_fallback,llm_status,llm_reason,W,template,pi_W,pi_A,booked_call,positive_reply
L60917001454,lost_cause_parttime,Michael,tier2,9,2,solo,False,0,0,1,cold_list,low,"Michael has been licensed for 9 years, working in a mid-size metro. The team already runs a YouTube channel with a dedicated media hire. Keeps up an active social media presence. Says they want to grow the business this year.",0.026169121661127705,0.0558486963936956,0.029679574732567895,0.13161749808963066,0.10648778829520775,0.07325256944161151,2.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917001987,persuadable_growth,Fatima,tier2,4,7,solo,False,0,0,19,webinar,mid,"Based in a mid-size metro, Fatima has 4 years of experience. Closed 7 deals in the last 12 months.",0.027861630937390112,0.24512888110540268,0.21726725016801257,0.08789031498350512,0.12385497395446035,0.06896107342052897,7.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005550,ambiguous_team_member,Andre,tier2,4,16,team_member,False,0,0,7,cold_list,high,"Andre has been licensed for 4 years, working in a mid-size metro. Recently asked about getting started with video for listings. Sourced from a purchased contact list.",0.06626154084715995,0.18879922088144707,0.12253768003428712,0.10120314028669675,0.06924551657397565,0.08807024579532259,16.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917003366,lost_cause_parttime,Sofia,tier1,7,0,solo,False,0,0,1,webinar,low,Sofia is a licensed agent in a major metro with 7 years in the business. Closed 0 deals in the last 12 months.,0.02528892943381169,0.005,-0.02028892943381169,0.09373723000040295,0.08932656315529759,0.0967942436848146,0.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005334,persuadable_growth,Sofia,tier2,10,10,team_member,False,0,0,14,cold_list,mid,Sofia is a licensed agent with 10 years in the business.,0.025756702216964827,0.12481216965127918,0.09905546743431436,0.08015142741453057,0.1560280282999876,0.0731424932666047,10.0,,,,,0,1,0.5,0.3333333333333333,1,0
L60917000516,lost_cause_parttime,David,tier1,2,2,solo,False,0,0,1,cold_list,low,Realtor based in a major metro.,0.029806064584878878,0.005,-0.024806064584878877,0.12959224901837146,0.06722578488571015,0.08904418348717577,2.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917002637,hidden_gem_sparse_bio,Priya,tier3,19,8,solo,False,0,0,4,cold_list,mid,"Based in a smaller market, Priya has 19 years of experience. Closed 8 deals in the last 12 months. Added from an outreach list.",0.03711719259981127,0.14296601046399252,0.10584881786418124,0.12075931298552453,0.08185513672972539,0.09332414408703302,8.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917005848,ambiguous_team_member,Brian,tier2,23,16,team_member,False,0,0,11,webinar,high,"Based in a mid-size metro, Brian has 23 years of experience. Has been thinking about trying short-form video content. Attended one of our marketing webinars.",0.07103023317218374,0.0840451662564213,0.013014933084237568,0.09273140062507321,0.10634488390569298,0.09083566025741663,16.0,,,,,0,0,0.5,0.3333333333333333,0,1
L60917002824,do_not_disturb_media_team,Sofia,tier3,4,26,team_lead,True,11892,23,21,cold_list,high,"Based in a smaller market, Sofia has 4 years of experience. Keeps up an active social media presence.",0.10469152165848587,0.14297073849311523,0.03827921683462936,0.08050376623390337,0.09970762207266291,0.1307156798220352,57.891999999999996,,,,,0,1,0.5,0.3333333333333333,0,0
L60917000048,lost_cause_parttime,Chen,tier1,10,3,solo,False,0,0,2,cold_list,low,"Chen has been licensed for 10 years, working in a major metro. Closed 3 deals in the last 12 months. Added from an outreach list.",0.02561741451596228,0.011962239179829623,-0.013655175336132658,0.10906558399517072,0.04642811719693019,0.10053777418291528,3.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003562,ambiguous_team_member,Nina,tier1,5,5,team_member,False,0,0,3,webinar,mid,Nina is a licensed agent with 5 years in the business.,0.06862611679700761,0.18458119254464161,0.115955075747634,0.12352755662644675,0.0820769292951732,0.0638960116649623,5.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917000018,sure_thing_inbound,Robert,tier3,11,12,team_member,False,0,0,8,inbound_form,mid,"Based in a smaller market, Robert has 11 years of experience. Closed 12 deals in the last 12 months. Filled out our contact form.",0.26122894630911697,0.31210351467710146,0.050874568367984485,0.14242987796069356,0.08578560394592491,0.07784053312722093,32.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001285,do_not_disturb_media_team,Chen,tier3,19,37,team_lead,True,20609,22,14,webinar,high,"Based in a smaller market, Chen has 19 years of experience. Closed 37 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Has some in-house support for producing video content. Keeps up an active social media presence. Signed up after a webinar.",0.11515829065763636,0.0586492412219139,-0.05650904943572246,0.11947709684214851,0.06200214764913649,0.11930744302461982,70.60900000000001,,,,,0,1,0.5,0.3333333333333333,0,0
L60917004166,hidden_gem_sparse_bio,Aisha,tier2,14,18,team_member,False,0,0,17,webinar,high,Aisha is a licensed agent in a mid-size metro with 14 years in the business. Closed 18 deals in the last 12 months. Keeps up an active social media presence. Attended one of our marketing webinars.,0.03178974842897429,0.09032208246576884,0.058532334036794545,0.10075274758067511,0.13171794336656079,0.07697236981104258,18.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917005969,hidden_gem_sparse_bio,Aisha,tier3,5,9,solo,False,0,0,12,cold_list,mid,"Based in a smaller market, Aisha has 5 years of experience. Closed 9 deals in the last 12 months. Mentioned wanting help building out a YouTube presence. Keeps up an active social media presence.",0.04841354613275404,0.28736466759246115,0.23895112145970712,0.10282432226743245,0.1011180023645151,0.10037836175095458,9.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917000965,sure_thing_inbound,Kevin,tier2,3,15,solo,False,0,0,11,inbound_form,high,Kevin is a licensed agent in a mid-size metro with 3 years in the business. Closed 15 deals in the last 12 months. Recently asked about getting started with video for listings. Filled out our contact form.,0.31543247664781926,0.30790680491414446,-0.007525671733674799,0.129525856485835,0.1109891939922914,0.0719894862248188,35.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004107,do_not_disturb_media_team,Aisha,tier2,14,21,team_lead,True,21383,21,20,cold_list,high,Aisha is a licensed agent in a mid-size metro with 14 years in the business. Closed 21 deals in the last 12 months. Has some in-house support for producing video content. Posts on Instagram regularly.,0.11877087846035354,0.05683276191786033,-0.06193811654249321,0.1047801457506337,0.07224546303974945,0.11988111570378863,62.382999999999996,,,,,1,2,0.5,0.3333333333333333,0,0
L60917002367,lost_cause_parttime,Sofia,tier1,5,1,solo,False,0,0,2,cold_list,low,"Sofia has been licensed for 5 years, working in a major metro. Closed 1 deals in the last 12 months. Sourced from a purchased contact list.",0.03281020234049799,0.034690595149501346,0.001880392809003359,0.08575269006231774,0.09239425331790008,0.07642573747550252,1.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917000642,lost_cause_parttime,Marcus,tier2,24,0,solo,False,0,0,0,cold_list,low,"Based in a mid-size metro, Marcus has 24 years of experience. Closed 0 deals in the last 12 months. Sourced from a purchased contact list. Mentioned wanting to take things to the next level this year.",0.014374728782662237,0.005,-0.009374728782662236,0.07775952966963323,0.1026365490474664,0.0512126945405592,0.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917001966,ambiguous_team_member,Carlos,tier2,21,10,team_member,False,0,0,11,cold_list,mid,Carlos is a licensed agent in a mid-size metro with 21 years in the business. Recently asked about getting started with video for listings. Works with an in-house videographer on a regular posting schedule. Posts on Instagram regularly.,0.05297669168013584,0.0769427082908762,0.023966016610740354,0.11872403985004648,0.06546719996455799,0.06485573167165952,10.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004989,ambiguous_team_member,Wei,tier2,15,7,team_member,False,0,0,11,webinar,mid,"Based in a mid-size metro, Wei has 15 years of experience. Closed 7 deals in the last 12 months. Signed up after a webinar.",0.05169520059708345,0.11955744592557195,0.0678622453284885,0.0982214778696166,0.08121886919493032,0.0866350060957154,7.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917001426,persuadable_growth,James,tier3,3,6,team_member,False,0,0,7,cold_list,mid,James is a licensed agent in a smaller market with 3 years in the business. Closed 6 deals in the last 12 months. Added from an outreach list.,0.02936967253522209,0.13190537128917518,0.10253569875395309,0.13877476788176854,0.09622055637863239,0.051186589714710976,6.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003365,persuadable_growth,Sofia,tier2,3,7,solo,False,0,0,13,webinar,mid,"Based in a mid-size metro, Sofia has 3 years of experience. Closed 7 deals in the last 12 months. Keeps up an active social media presence.",0.03418280854597214,0.1459125922108962,0.11172978366492406,0.06478492083145065,0.10114343797564616,0.0711614309765841,7.0,,,,,1,0,0.5,0.3333333333333333,1,0
L60917002597,persuadable_growth,Emily,tier1,22,19,solo,False,0,0,6,cold_list,high,"Emily has been licensed for 22 years, working in a major metro. Closed 19 deals in the last 12 months. Keeps up an active social media presence.",0.025344335160176708,0.2244481190586592,0.1991037838984825,0.07906000151830248,0.09585641221134109,0.07752047781895813,19.0,,,,,0,2,0.5,0.3333333333333333,0,1
L60917003287,ambiguous_team_member,Aisha,tier2,19,17,team_member,False,0,0,5,cold_list,high,"Based in a mid-size metro, Aisha has 19 years of experience.",0.04705250245583078,0.14436529921216534,0.09731279675633456,0.10370722380464875,0.10699662609675574,0.06142407497831144,17.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917004284,sure_thing_inbound,Marcus,tier1,16,13,team_member,True,152,6,13,inbound_form,mid,"Based in a major metro, Marcus has 16 years of experience. Recently asked about getting started with video for listings. Filled out our contact form.",0.4142268988711731,0.37371146187047155,-0.04051543700070154,0.12188975869891452,0.07713742709301301,0.07492001563356337,53.152,,,,,1,1,0.5,0.3333333333333333,1,0
L60917002282,ambiguous_team_member,Sofia,tier3,7,11,team_member,False,0,0,10,cold_list,mid,"Based in a smaller market, Sofia has 7 years of experience. Closed 11 deals in the last 12 months.",0.05759580267864828,0.05352076389058007,-0.004075038788068211,0.14501543669962508,0.09003244177687258,0.07186394616024017,11.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917004695,hidden_gem_sparse_bio,Marcus,tier1,5,10,team_member,False,0,0,15,cold_list,mid,"Based in a major metro, Marcus has 5 years of experience. Shares listings and updates on social media often. Added from an outreach list.",0.02675432161906216,0.16283733229176514,0.13608301067270298,0.08518503282561499,0.10825026207767016,0.047212980048133166,10.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917001015,ambiguous_team_member,Chen,tier2,2,14,team_member,False,0,0,5,webinar,mid,"Chen has been licensed for 2 years, working in a mid-size metro. Closed 14 deals in the last 12 months. Signed up after a webinar.",0.028586286421286012,0.1025072490421473,0.07392096262086129,0.08170851857038623,0.10856875415625736,0.09113730166097884,14.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003372,persuadable_growth,Michael,tier2,21,8,team_member,False,0,0,13,webinar,mid,"Michael has been licensed for 21 years, working in a mid-size metro. Closed 8 deals in the last 12 months. Recently asked about getting started with video for listings. Posts on Instagram regularly. Attended one of our marketing webinars.",0.028443195535241016,0.15317330941713314,0.12473011388189212,0.11235648327696525,0.1223206348274905,0.06127549018508056,8.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005779,persuadable_growth,James,tier1,11,19,solo,False,0,0,7,cold_list,high,"James has been licensed for 11 years, working in a major metro. Closed 19 deals in the last 12 months. Posts on Instagram regularly.",0.026716833490657264,0.24990128889673477,0.2231844554060775,0.08607297675136054,0.16113271314712962,0.03583710330192375,19.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003165,hidden_gem_sparse_bio,Linda,tier2,4,15,solo,False,0,0,4,cold_list,high,"Linda has been licensed for 4 years, working in a mid-size metro.",0.03083449264449126,0.1979298163445851,0.16709532370009383,0.07428368652501208,0.10963183929515101,0.07249605273981297,15.0,,,,,0,0,0.5,0.3333333333333333,1,1
L60917001176,lost_cause_parttime,Marcus,tier2,5,1,solo,False,0,0,2,cold_list,low,"Based in a mid-size metro, Marcus has 5 years of experience. Closed 1 deals in the last 12 months.",0.022727063426042495,0.005,-0.017727063426042494,0.0949288575850759,0.060436598772434534,0.05400487436101496,1.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000303,lost_cause_parttime,Sofia,tier1,14,0,solo,False,0,0,3,cold_list,low,"Sofia has been licensed for 14 years, working in a major metro. Closed 0 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule. Sourced from a purchased contact list.",0.01827034241174505,0.022431296282150705,0.004160953870405656,0.07996590910198534,0.11078587706359737,0.04000933808458792,0.0,,,,,0,1,0.5,0.3333333333333333,0,1
L60917001806,do_not_disturb_media_team,Maria,tier3,12,23,team_lead,True,24959,19,29,webinar,high,Maria is a licensed agent with 12 years in the business.,0.10424412896408704,0.06047665999897702,-0.04376746896511002,0.10045667719138511,0.026061830380728103,0.1552920005285669,67.959,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001936,hidden_gem_sparse_bio,Linda,tier3,13,9,solo,False,0,0,10,cold_list,mid,"Based in a smaller market, Linda has 13 years of experience. Closed 9 deals in the last 12 months. Sourced from a purchased contact list.",0.03483761270784422,0.11349145953526579,0.07865384682742158,0.1296938922439317,0.09524090490306673,0.07404031439244943,9.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003392,persuadable_growth,Michael,tier1,13,10,team_member,False,0,0,16,cold_list,mid,"Michael has been licensed for 13 years, working in a major metro. Closed 10 deals in the last 12 months. Shares listings and updates on social media often. Added from an outreach list.",0.016595469670233964,0.15909212790597316,0.1424966582357392,0.10360371524169733,0.10490949371749628,0.06980717197135664,10.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004196,ambiguous_team_member,Carlos,tier2,23,7,team_member,False,0,0,6,cold_list,mid,Carlos is a licensed agent in a mid-size metro with 23 years in the business. Added from an outreach list.,0.05793039665106484,0.14697128528874892,0.08904088863768408,0.085668939014561,0.10082087626759087,0.08314274518197948,7.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917005011,ambiguous_team_member,Robert,tier2,11,9,team_member,False,0,0,6,webinar,mid,Robert is a licensed agent with 11 years in the business.,0.04228430886182695,0.0823443559643435,0.04006004710251655,0.09647991098791735,0.06365976887447947,0.06636280835146101,9.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917003434,persuadable_growth,Julia,tier1,16,16,team_member,False,0,0,9,webinar,high,Realtor based in a major metro.,0.030152191963155783,0.10223578899268494,0.07208359702952916,0.06391886794654297,0.09605693313190902,0.06586643229921388,16.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004011,ambiguous_team_member,Andre,tier1,23,3,team_member,False,0,0,2,cold_list,low,"Based in a major metro, Andre has 23 years of experience. Closed 3 deals in the last 12 months.",0.048760424262808987,0.057404187869068986,0.00864376360626,0.1137930288705446,0.05752120011919389,0.09104985519447036,3.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917003678,ambiguous_team_member,Maria,tier3,9,11,team_member,False,0,0,3,cold_list,mid,"Maria has been licensed for 9 years, working in a smaller market. Closed 11 deals in the last 12 months. Recently asked about getting started with video for listings. Sourced from a purchased contact list.",0.06518145555423013,0.10270494885845365,0.03752349330422351,0.07671757048549516,0.07401533467871532,0.05217613467183714,11.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917003248,lost_cause_parttime,James,tier1,5,3,solo,False,0,0,2,cold_list,low,Realtor based in a major metro.,0.01613495222222116,0.10195187345703455,0.08581692123481338,0.1108331247670324,0.08847767928700721,0.08770927093603756,3.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000750,do_not_disturb_media_team,Julia,tier1,25,33,team_lead,True,13073,13,13,cold_list,high,"Julia has been licensed for 25 years, working in a major metro. The team already runs a YouTube channel with a dedicated media hire. Shares listings and updates on social media often. Sourced from a purchased contact list.",0.10199008945301472,0.08571290206430038,-0.016277187388714337,0.1189984186201026,0.11029445649207895,0.13036806565654213,63.073,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001879,lost_cause_parttime,Marcus,tier2,7,2,solo,False,0,0,3,cold_list,low,Realtor based in a mid-size metro.,0.025988936112343746,0.10309660284838902,0.07710766673604527,0.10996906838977777,0.057191010509038395,0.09471802751016373,2.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917003886,sure_thing_inbound,Fatima,tier1,23,6,solo,False,0,0,4,inbound_form,mid,"Fatima has been licensed for 23 years, working in a major metro. Closed 6 deals in the last 12 months. Recently asked about getting started with video for listings. Reached out directly through our website.",0.2809251781908783,0.3051750963237152,0.02424991813283689,0.13013032492787005,0.0876818881075389,0.07663521664252215,26.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917001961,ambiguous_team_member,Brian,tier2,19,8,team_member,False,0,0,3,webinar,mid,"Based in a mid-size metro, Brian has 19 years of experience. Closed 8 deals in the last 12 months. Signed up after a webinar.",0.03499179472007069,0.11482249207393064,0.07983069735385995,0.08386979606625986,0.04958343694368993,0.03765350659840252,8.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001374,hidden_gem_sparse_bio,Brian,tier3,1,15,team_member,False,0,0,17,webinar,high,"Brian has been licensed for 1 years, working in a smaller market. Closed 15 deals in the last 12 months. Shares listings and updates on social media often.",0.030719019186500322,0.22104480907522595,0.19032578988872562,0.1040351773275941,0.08155368972882057,0.06499963028329515,15.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917004489,hidden_gem_sparse_bio,Fatima,tier2,12,19,team_member,False,0,0,8,webinar,high,Fatima is a licensed agent in a mid-size metro with 12 years in the business. Attended one of our marketing webinars.,0.03719532225193846,0.16569095679611406,0.12849563454417562,0.10393778480198446,0.11397310658676355,0.09669617644144657,19.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917002226,ambiguous_team_member,Daniel,tier3,6,8,team_member,False,0,0,6,webinar,mid,Daniel is a licensed agent with 6 years in the business.,0.046440332622524116,0.1486870345261644,0.1022467019036403,0.08570660948201501,0.06498607822799045,0.06183955754194327,8.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917000887,ambiguous_team_member,Marcus,tier1,4,6,team_member,False,0,0,2,webinar,mid,"Based in a major metro, Marcus has 4 years of experience.",0.05228530180046741,0.010824167405381148,-0.04146113439508626,0.09889517406798187,0.08534404665818043,0.07258726728449734,6.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917001253,ambiguous_team_member,Priya,tier2,1,13,team_member,False,0,0,2,webinar,mid,Priya is a licensed agent with 1 years in the business.,0.030330349307873348,0.12413177623420915,0.0938014269263358,0.10348756826862818,0.09613748975201808,0.07623981344924544,13.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917001164,do_not_disturb_media_team,Marcus,tier1,16,32,team_lead,True,25796,16,13,cold_list,high,"Marcus has been licensed for 16 years, working in a major metro. Closed 32 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule. Added from an outreach list.",0.14046187791296383,0.04975600402104671,-0.09070587389191712,0.09737309063322433,0.07222937588826403,0.13339219671888958,75.79599999999999,,,,,0,0,0.5,0.3333333333333333,0,0
L60917001579,ambiguous_team_member,Emily,tier1,15,6,team_member,False,0,0,8,webinar,mid,Emily is a licensed agent in a major metro with 15 years in the business. Closed 6 deals in the last 12 months. Attended one of our marketing webinars.,0.04643874750684058,0.005,-0.04143874750684058,0.12478792448024528,0.07671820132550787,0.05311563559451364,6.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004963,do_not_disturb_media_team,Julia,tier1,14,28,team_lead,True,27192,14,28,cold_list,high,"Julia has been licensed for 14 years, working in a major metro. Closed 28 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule. Posts on Instagram regularly.",0.08378316567008005,0.005,-0.07878316567008005,0.11248630501118954,0.11198922905249702,0.15203078908917556,75.19200000000001,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005259,persuadable_growth,Aisha,tier1,24,6,team_member,False,0,0,17,webinar,mid,Aisha is a licensed agent with 24 years in the business.,0.02875904825099001,0.15269643033843885,0.12393738208744884,0.10998470403358862,0.08806133325138281,0.08430628616327687,6.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004175,lost_cause_parttime,Yolanda,tier2,1,0,solo,False,0,0,0,cold_list,low,"Yolanda has been licensed for 1 years, working in a mid-size metro. Closed 0 deals in the last 12 months. Recently asked about getting started with video for listings. Added from an outreach list.",0.019293199215882854,0.007739473061144142,-0.011553726154738712,0.06745814907583614,0.10749142041311256,0.07867549692503407,0.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917000325,ambiguous_team_member,Linda,tier3,4,10,team_member,False,0,0,2,cold_list,mid,"Based in a smaller market, Linda has 4 years of experience. Closed 10 deals in the last 12 months.",0.047792718992700045,0.17381129037928153,0.12601857138658148,0.08891093408293865,0.1107476790984783,0.09386973796351805,10.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917002515,hidden_gem_sparse_bio,Andre,tier2,9,7,solo,False,0,0,8,cold_list,mid,Andre is a licensed agent in a mid-size metro with 9 years in the business. Closed 7 deals in the last 12 months.,0.02329913639740105,0.16029838706141067,0.13699925066400961,0.0746970540372256,0.08571680967964432,0.07742114648050755,7.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005003,hidden_gem_sparse_bio,Nina,tier1,6,9,solo,False,0,0,11,cold_list,mid,"Based in a major metro, Nina has 6 years of experience. Closed 9 deals in the last 12 months. Shares listings and updates on social media often.",0.029771338751368465,0.15167371654469444,0.12190237779332598,0.11982237353278333,0.08248996384069884,0.09832263471001153,9.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917002264,ambiguous_team_member,Yolanda,tier2,23,9,team_member,False,0,0,7,webinar,mid,"Yolanda has been licensed for 23 years, working in a mid-size metro.",0.03876166366461451,0.1608822809589861,0.1221206172943716,0.07883564674913664,0.0843639470159662,0.09479731775206454,9.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917005938,hidden_gem_sparse_bio,Yolanda,tier1,9,14,solo,False,0,0,7,cold_list,mid,"Yolanda has been licensed for 9 years, working in a major metro.",0.03543995605392014,0.12915720920312318,0.09371725314920304,0.09502370159599174,0.1068058889759089,0.06449329025191308,14.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917001400,hidden_gem_sparse_bio,Robert,tier1,23,15,team_member,False,0,0,11,cold_list,high,Robert is a realtor in a major metro.,0.03596613483550794,0.2170547736641274,0.18108863882861947,0.09240431808011863,0.12284842527548562,0.05880512966757255,15.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917002469,hidden_gem_sparse_bio,James,tier1,4,14,team_member,False,0,0,15,cold_list,mid,Realtor based in a major metro.,0.023720121536866996,0.1592043727062353,0.1354842511693683,0.07595057907940368,0.1163655907955534,0.07073595457175787,14.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917002215,ambiguous_team_member,Marcus,tier1,11,10,team_member,False,0,0,8,webinar,mid,Marcus is a licensed agent in a major metro with 11 years in the business. Closed 10 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule.,0.043846643721846955,0.02493769449505441,-0.018908949226792544,0.0974106538826162,0.08248285332643965,0.07069040892936447,10.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917002789,lost_cause_parttime,Linda,tier2,18,2,solo,False,0,0,2,cold_list,low,"Based in a mid-size metro, Linda has 18 years of experience. Mentioned wanting to take things to the next level this year.",0.031901733707999064,0.15371181772962783,0.12181008402162877,0.11075049565295411,0.12179476723142833,0.06837195309665733,2.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002666,persuadable_growth,Yolanda,tier3,20,11,solo,False,0,0,7,webinar,mid,"Based in a smaller market, Yolanda has 20 years of experience. Closed 11 deals in the last 12 months. Shares listings and updates on social media often. Signed up after a webinar.",0.05069171624002809,0.14440807991286042,0.09371636367283233,0.10482698537146592,0.0836041108629945,0.04346621334090661,11.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917001047,hidden_gem_sparse_bio,Maria,tier3,6,8,solo,False,0,0,15,cold_list,mid,"Maria has been licensed for 6 years, working in a smaller market. Closed 8 deals in the last 12 months.",0.032466301294491844,0.21403683649954408,0.18157053520505223,0.08931365716805197,0.10063331096501386,0.05067869286741471,8.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917003631,ambiguous_team_member,Linda,tier2,24,14,team_member,False,0,0,2,cold_list,mid,"Based in a mid-size metro, Linda has 24 years of experience. Closed 14 deals in the last 12 months.",0.04001457606751028,0.11225582876490475,0.07224125269739448,0.08479545320263104,0.13197767132766633,0.10927384226742164,14.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917003664,ambiguous_team_member,Chen,tier1,19,10,team_member,False,0,0,6,cold_list,mid,"Chen has been licensed for 19 years, working in a major metro. Closed 10 deals in the last 12 months. Added from an outreach list.",0.0548948186178213,0.13395164985946495,0.07905683124164364,0.07175840362186746,0.0960832627475698,0.07878298485799867,10.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917000391,ambiguous_team_member,Chen,tier2,6,12,team_member,False,0,0,3,webinar,mid,"Chen has been licensed for 6 years, working in a mid-size metro. Attended one of our marketing webinars.",0.0582983953191735,0.08827414564354087,0.02997575032436737,0.08661280516706693,0.06348474405947485,0.0874390458220827,12.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001679,lost_cause_parttime,Emily,tier2,21,0,solo,False,0,0,2,cold_list,low,Emily is a licensed agent in a mid-size metro with 21 years in the business. Closed 0 deals in the last 12 months.,0.033724538114214164,0.005,-0.028724538114214163,0.1000897241532166,0.06832077794761873,0.05980207025331504,0.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917002531,persuadable_growth,Julia,tier1,3,19,team_member,False,0,0,9,webinar,high,Julia is a licensed agent in a major metro with 3 years in the business. Closed 19 deals in the last 12 months.,0.03705252664510339,0.12759994158753774,0.09054741494243435,0.10731134702600757,0.07585856620397799,0.07428708144368924,19.0,,,,,0,0,0.5,0.3333333333333333,0,1
L60917001397,lost_cause_parttime,David,tier3,21,1,solo,False,0,0,3,cold_list,low,"Based in a smaller market, David has 21 years of experience. Closed 1 deals in the last 12 months.",0.02019713534919413,0.009969196662800262,-0.010227938686393868,0.08848649050687878,0.04529465573072925,0.04709263963749283,1.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917001370,ambiguous_team_member,Carlos,tier1,6,10,team_member,False,0,0,8,webinar,mid,"Carlos has been licensed for 6 years, working in a major metro. Closed 10 deals in the last 12 months. Signed up after a webinar.",0.03709801551628824,0.15730873243248147,0.12021071691619323,0.08625472372285656,0.08926482382061776,0.056966678445943796,10.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000289,lost_cause_parttime,Robert,tier1,21,1,solo,False,0,0,2,cold_list,low,Realtor based in a major metro.,0.014658045140563262,0.005,-0.009658045140563263,0.07803296294236528,0.04896810949245257,0.05112459090625085,1.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005023,persuadable_growth,Linda,tier2,5,9,team_member,False,0,0,11,cold_list,mid,"Based in a mid-size metro, Linda has 5 years of experience. Closed 9 deals in the last 12 months. Posts on Instagram regularly. Sourced from a purchased contact list.",0.0222043744913348,0.22148301859161093,0.19927864410027613,0.11083415428029535,0.11939299733984482,0.08570715168254128,9.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917000546,sure_thing_inbound,Tom,tier1,4,5,solo,False,0,0,13,inbound_form,mid,Realtor based in a major metro.,0.18327497482300123,0.13467903588672944,-0.04859593893627179,0.14604479243571677,0.09963589864660037,0.06011449491767937,25.0,,,,,0,2,0.5,0.3333333333333333,0,0
